# utc: 2026-08-21T23:30:49.105600+00:00
# producer: ox-alpha GATE5
# source: GET http://127.0.0.1:5180/api/state every 2 s
utc	module	state	reason
2026-08-21T23:34:48+00:00	sovereign	STOPPED	
2026-08-21T23:34:48+00:00	sow	STOPPED	
2026-08-21T23:34:50+00:00	debate	STOPPED	
2026-08-21T23:34:50+00:00	distillery	NOT_STARTED	
2026-08-21T23:34:50+00:00	sovereign	STOPPED	
2026-08-21T23:34:50+00:00	sow	STOPPED	
2026-08-21T23:34:52+00:00	debate	STOPPED	
2026-08-21T23:34:52+00:00	distillery	NOT_STARTED	
2026-08-21T23:34:52+00:00	sovereign	STOPPED	
2026-08-21T23:34:52+00:00	sow	STOPPED	
2026-08-21T23:34:54+00:00	debate	STOPPED	
2026-08-21T23:34:54+00:00	distillery	NOT_STARTED	
2026-08-21T23:34:54+00:00	sovereign	STOPPED	
2026-08-21T23:34:54+00:00	sow	STOPPED	
2026-08-21T23:34:56+00:00	debate	STOPPED	
2026-08-21T23:34:56+00:00	distillery	NOT_STARTED	
2026-08-21T23:34:56+00:00	sovereign	STOPPED	
2026-08-21T23:34:56+00:00	sow	STOPPED	
2026-08-21T23:34:58+00:00	debate	STOPPED	
2026-08-21T23:34:58+00:00	distillery	NOT_STARTED	
2026-08-21T23:34:58+00:00	sovereign	STOPPED	
2026-08-21T23:34:58+00:00	sow	STOPPED	
2026-08-21T23:35:00+00:00	debate	STOPPED	
2026-08-21T23:35:00+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:00+00:00	sovereign	STOPPED	
2026-08-21T23:35:00+00:00	sow	STOPPED	
2026-08-21T23:35:02+00:00	debate	STOPPED	
2026-08-21T23:35:02+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:02+00:00	sovereign	STOPPED	
2026-08-21T23:35:02+00:00	sow	STOPPED	
2026-08-21T23:35:04+00:00	debate	STOPPED	
2026-08-21T23:35:04+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:04+00:00	sovereign	STOPPED	
2026-08-21T23:35:04+00:00	sow	STOPPED	
2026-08-21T23:35:06+00:00	debate	STOPPED	
2026-08-21T23:35:06+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:06+00:00	sovereign	STOPPED	
2026-08-21T23:35:06+00:00	sow	STOPPED	
2026-08-21T23:35:08+00:00	debate	STOPPED	
2026-08-21T23:35:08+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:08+00:00	sovereign	STOPPED	
2026-08-21T23:35:08+00:00	sow	STOPPED	
2026-08-21T23:35:10+00:00	debate	STOPPED	
2026-08-21T23:35:10+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:10+00:00	sovereign	STOPPED	
2026-08-21T23:35:10+00:00	sow	STOPPED	
2026-08-21T23:35:12+00:00	debate	STOPPED	
2026-08-21T23:35:12+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:12+00:00	sovereign	STOPPED	
2026-08-21T23:35:12+00:00	sow	STOPPED	
2026-08-21T23:35:14+00:00	debate	STOPPED	
2026-08-21T23:35:14+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:14+00:00	sovereign	STOPPED	
2026-08-21T23:35:14+00:00	sow	STOPPED	
2026-08-21T23:35:17+00:00	debate	STOPPED	
2026-08-21T23:35:17+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:17+00:00	sovereign	STOPPED	
2026-08-21T23:35:17+00:00	sow	STOPPED	
2026-08-21T23:35:19+00:00	debate	STOPPED	
2026-08-21T23:35:19+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:19+00:00	sovereign	STOPPED	
2026-08-21T23:35:19+00:00	sow	STOPPED	
2026-08-21T23:35:21+00:00	debate	STOPPED	
2026-08-21T23:35:21+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:21+00:00	sovereign	STOPPED	
2026-08-21T23:35:21+00:00	sow	STOPPED	
2026-08-21T23:35:23+00:00	debate	STOPPED	
2026-08-21T23:35:23+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:23+00:00	sovereign	STOPPED	
2026-08-21T23:35:23+00:00	sow	STOPPED	
2026-08-21T23:35:25+00:00	debate	STOPPED	
2026-08-21T23:35:25+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:25+00:00	sovereign	STOPPED	
2026-08-21T23:35:25+00:00	sow	STOPPED	
2026-08-21T23:35:27+00:00	debate	STOPPED	
2026-08-21T23:35:27+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:27+00:00	sovereign	STOPPED	
2026-08-21T23:35:27+00:00	sow	STOPPED	
2026-08-21T23:35:29+00:00	debate	STOPPED	
2026-08-21T23:35:29+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:29+00:00	sovereign	STOPPED	
2026-08-21T23:35:29+00:00	sow	STOPPED	
2026-08-21T23:35:31+00:00	debate	STOPPED	
2026-08-21T23:35:31+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:31+00:00	sovereign	STOPPED	
2026-08-21T23:35:31+00:00	sow	STOPPED	
2026-08-21T23:35:33+00:00	debate	STOPPED	
2026-08-21T23:35:33+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:33+00:00	sovereign	STOPPED	
2026-08-21T23:35:33+00:00	sow	STOPPED	
2026-08-21T23:35:35+00:00	debate	STOPPED	
2026-08-21T23:35:35+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:35+00:00	sovereign	STOPPED	
2026-08-21T23:35:35+00:00	sow	STOPPED	
2026-08-21T23:35:37+00:00	debate	STOPPED	
2026-08-21T23:35:37+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:37+00:00	sovereign	STOPPED	
2026-08-21T23:35:37+00:00	sow	STOPPED	
2026-08-21T23:35:39+00:00	debate	STOPPED	
2026-08-21T23:35:39+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:39+00:00	sovereign	STOPPED	
2026-08-21T23:35:39+00:00	sow	STOPPED	
2026-08-21T23:35:41+00:00	debate	STOPPED	
2026-08-21T23:35:41+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:41+00:00	sovereign	STOPPED	
2026-08-21T23:35:41+00:00	sow	STOPPED	
2026-08-21T23:35:43+00:00	debate	STOPPED	
2026-08-21T23:35:43+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:43+00:00	sovereign	STOPPED	
2026-08-21T23:35:43+00:00	sow	STOPPED	
2026-08-21T23:35:45+00:00	debate	STOPPED	
2026-08-21T23:35:45+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:45+00:00	sovereign	STOPPED	
2026-08-21T23:35:45+00:00	sow	STOPPED	
2026-08-21T23:35:47+00:00	debate	STOPPED	
2026-08-21T23:35:47+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:47+00:00	sovereign	STOPPED	
2026-08-21T23:35:47+00:00	sow	STOPPED	
2026-08-21T23:35:49+00:00	debate	STOPPED	
2026-08-21T23:35:49+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:49+00:00	sovereign	STOPPED	
2026-08-21T23:35:49+00:00	sow	STOPPED	
2026-08-21T23:35:51+00:00	debate	STOPPED	
2026-08-21T23:35:51+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:51+00:00	sovereign	STOPPED	
2026-08-21T23:35:51+00:00	sow	STOPPED	
2026-08-21T23:35:53+00:00	debate	STOPPED	
2026-08-21T23:35:53+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:53+00:00	sovereign	STOPPED	
2026-08-21T23:35:53+00:00	sow	STOPPED	
2026-08-21T23:35:55+00:00	debate	STOPPED	
2026-08-21T23:35:55+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:55+00:00	sovereign	STOPPED	
2026-08-21T23:35:55+00:00	sow	STOPPED	
2026-08-21T23:35:57+00:00	debate	STOPPED	
2026-08-21T23:35:57+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:57+00:00	sovereign	STOPPED	
2026-08-21T23:35:57+00:00	sow	STOPPED	
2026-08-21T23:35:59+00:00	debate	STOPPED	
2026-08-21T23:35:59+00:00	distillery	NOT_STARTED	
2026-08-21T23:35:59+00:00	sovereign	STOPPED	
2026-08-21T23:35:59+00:00	sow	STOPPED	
2026-08-21T23:36:01+00:00	debate	STOPPED	
2026-08-21T23:36:01+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:01+00:00	sovereign	STOPPED	
2026-08-21T23:36:01+00:00	sow	STOPPED	
2026-08-21T23:36:03+00:00	debate	STOPPED	
2026-08-21T23:36:03+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:03+00:00	sovereign	STOPPED	
2026-08-21T23:36:03+00:00	sow	STOPPED	
2026-08-21T23:36:05+00:00	debate	STOPPED	
2026-08-21T23:36:05+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:05+00:00	sovereign	STOPPED	
2026-08-21T23:36:05+00:00	sow	STOPPED	
2026-08-21T23:36:07+00:00	debate	STOPPED	
2026-08-21T23:36:07+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:07+00:00	sovereign	STOPPED	
2026-08-21T23:36:07+00:00	sow	STOPPED	
2026-08-21T23:36:09+00:00	debate	STOPPED	
2026-08-21T23:36:09+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:09+00:00	sovereign	STOPPED	
2026-08-21T23:36:09+00:00	sow	STOPPED	
2026-08-21T23:36:11+00:00	debate	STOPPED	
2026-08-21T23:36:11+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:11+00:00	sovereign	STOPPED	
2026-08-21T23:36:11+00:00	sow	STOPPED	
2026-08-21T23:36:13+00:00	debate	STOPPED	
2026-08-21T23:36:13+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:13+00:00	sovereign	STOPPED	
2026-08-21T23:36:13+00:00	sow	STOPPED	
2026-08-21T23:36:15+00:00	debate	STOPPED	
2026-08-21T23:36:15+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:15+00:00	sovereign	STOPPED	
2026-08-21T23:36:15+00:00	sow	STOPPED	
2026-08-21T23:36:17+00:00	debate	STOPPED	
2026-08-21T23:36:17+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:17+00:00	sovereign	STOPPED	
2026-08-21T23:36:17+00:00	sow	STOPPED	
2026-08-21T23:36:19+00:00	debate	STOPPED	
2026-08-21T23:36:19+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:19+00:00	sovereign	STOPPED	
2026-08-21T23:36:19+00:00	sow	STOPPED	
2026-08-21T23:36:21+00:00	debate	STOPPED	
2026-08-21T23:36:21+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:21+00:00	sovereign	STOPPED	
2026-08-21T23:36:21+00:00	sow	STOPPED	
2026-08-21T23:36:23+00:00	debate	STOPPED	
2026-08-21T23:36:23+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:23+00:00	sovereign	STOPPED	
2026-08-21T23:36:23+00:00	sow	STOPPED	
2026-08-21T23:36:25+00:00	debate	STOPPED	
2026-08-21T23:36:25+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:25+00:00	sovereign	STOPPED	
2026-08-21T23:36:25+00:00	sow	STOPPED	
2026-08-21T23:36:27+00:00	debate	STOPPED	
2026-08-21T23:36:27+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:27+00:00	sovereign	STOPPED	
2026-08-21T23:36:27+00:00	sow	STOPPED	
2026-08-21T23:36:29+00:00	debate	STOPPED	
2026-08-21T23:36:29+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:29+00:00	sovereign	STOPPED	
2026-08-21T23:36:29+00:00	sow	STOPPED	
2026-08-21T23:36:31+00:00	debate	STOPPED	
2026-08-21T23:36:31+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:31+00:00	sovereign	STOPPED	
2026-08-21T23:36:31+00:00	sow	STOPPED	
2026-08-21T23:36:33+00:00	debate	STOPPED	
2026-08-21T23:36:33+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:33+00:00	sovereign	STOPPED	
2026-08-21T23:36:33+00:00	sow	STOPPED	
2026-08-21T23:36:35+00:00	debate	STOPPED	
2026-08-21T23:36:35+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:35+00:00	sovereign	STOPPED	
2026-08-21T23:36:35+00:00	sow	STOPPED	
2026-08-21T23:36:37+00:00	debate	STOPPED	
2026-08-21T23:36:37+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:37+00:00	sovereign	STOPPED	
2026-08-21T23:36:37+00:00	sow	STOPPED	
2026-08-21T23:36:39+00:00	debate	STOPPED	
2026-08-21T23:36:39+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:39+00:00	sovereign	STOPPED	
2026-08-21T23:36:39+00:00	sow	STOPPED	
2026-08-21T23:36:41+00:00	debate	STOPPED	
2026-08-21T23:36:41+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:41+00:00	sovereign	STOPPED	
2026-08-21T23:36:41+00:00	sow	STOPPED	
2026-08-21T23:36:43+00:00	debate	STOPPED	
2026-08-21T23:36:43+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:43+00:00	sovereign	STOPPED	
2026-08-21T23:36:43+00:00	sow	STOPPED	
2026-08-21T23:36:45+00:00	debate	STOPPED	
2026-08-21T23:36:45+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:45+00:00	sovereign	STOPPED	
2026-08-21T23:36:45+00:00	sow	STOPPED	
2026-08-21T23:36:47+00:00	debate	STOPPED	
2026-08-21T23:36:47+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:47+00:00	sovereign	STOPPED	
2026-08-21T23:36:47+00:00	sow	STOPPED	
2026-08-21T23:36:49+00:00	debate	STOPPED	
2026-08-21T23:36:49+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:49+00:00	sovereign	STOPPED	
2026-08-21T23:36:49+00:00	sow	STOPPED	
2026-08-21T23:36:51+00:00	debate	STOPPED	
2026-08-21T23:36:51+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:51+00:00	sovereign	STOPPED	
2026-08-21T23:36:51+00:00	sow	STOPPED	
2026-08-21T23:36:53+00:00	debate	STOPPED	
2026-08-21T23:36:53+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:53+00:00	sovereign	STOPPED	
2026-08-21T23:36:53+00:00	sow	STOPPED	
2026-08-21T23:36:55+00:00	debate	STOPPED	
2026-08-21T23:36:55+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:55+00:00	sovereign	STOPPED	
2026-08-21T23:36:55+00:00	sow	STOPPED	
2026-08-21T23:36:57+00:00	debate	STOPPED	
2026-08-21T23:36:57+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:57+00:00	sovereign	STOPPED	
2026-08-21T23:36:57+00:00	sow	STOPPED	
2026-08-21T23:36:59+00:00	debate	STOPPED	
2026-08-21T23:36:59+00:00	distillery	NOT_STARTED	
2026-08-21T23:36:59+00:00	sovereign	STOPPED	
2026-08-21T23:36:59+00:00	sow	STOPPED	
2026-08-21T23:37:01+00:00	debate	STOPPED	
2026-08-21T23:37:01+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:01+00:00	sovereign	STOPPED	
2026-08-21T23:37:01+00:00	sow	STOPPED	
2026-08-21T23:37:03+00:00	debate	STOPPED	
2026-08-21T23:37:03+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:03+00:00	sovereign	STOPPED	
2026-08-21T23:37:03+00:00	sow	STOPPED	
2026-08-21T23:37:05+00:00	debate	STOPPED	
2026-08-21T23:37:05+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:05+00:00	sovereign	STOPPED	
2026-08-21T23:37:05+00:00	sow	STOPPED	
2026-08-21T23:37:07+00:00	debate	STOPPED	
2026-08-21T23:37:07+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:07+00:00	sovereign	STOPPED	
2026-08-21T23:37:07+00:00	sow	STOPPED	
2026-08-21T23:37:09+00:00	debate	STOPPED	
2026-08-21T23:37:09+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:09+00:00	sovereign	STOPPED	
2026-08-21T23:37:09+00:00	sow	STOPPED	
2026-08-21T23:37:11+00:00	debate	STOPPED	
2026-08-21T23:37:11+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:11+00:00	sovereign	STOPPED	
2026-08-21T23:37:11+00:00	sow	STOPPED	
2026-08-21T23:37:13+00:00	debate	STOPPED	
2026-08-21T23:37:13+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:13+00:00	sovereign	STOPPED	
2026-08-21T23:37:13+00:00	sow	STOPPED	
2026-08-21T23:37:15+00:00	debate	STOPPED	
2026-08-21T23:37:15+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:15+00:00	sovereign	STOPPED	
2026-08-21T23:37:15+00:00	sow	STOPPED	
2026-08-21T23:37:17+00:00	debate	STOPPED	
2026-08-21T23:37:17+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:17+00:00	sovereign	STOPPED	
2026-08-21T23:37:17+00:00	sow	STOPPED	
2026-08-21T23:37:19+00:00	debate	STOPPED	
2026-08-21T23:37:19+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:19+00:00	sovereign	STOPPED	
2026-08-21T23:37:19+00:00	sow	STOPPED	
2026-08-21T23:37:21+00:00	debate	STOPPED	
2026-08-21T23:37:21+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:21+00:00	sovereign	STOPPED	
2026-08-21T23:37:21+00:00	sow	STOPPED	
2026-08-21T23:37:23+00:00	debate	STOPPED	
2026-08-21T23:37:23+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:23+00:00	sovereign	STOPPED	
2026-08-21T23:37:23+00:00	sow	STOPPED	
2026-08-21T23:37:25+00:00	debate	STOPPED	
2026-08-21T23:37:25+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:25+00:00	sovereign	STOPPED	
2026-08-21T23:37:25+00:00	sow	STOPPED	
2026-08-21T23:37:27+00:00	debate	STOPPED	
2026-08-21T23:37:27+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:27+00:00	sovereign	STOPPED	
2026-08-21T23:37:27+00:00	sow	STOPPED	
2026-08-21T23:37:29+00:00	debate	STOPPED	
2026-08-21T23:37:29+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:29+00:00	sovereign	STOPPED	
2026-08-21T23:37:29+00:00	sow	STOPPED	
2026-08-21T23:37:31+00:00	debate	STOPPED	
2026-08-21T23:37:31+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:31+00:00	sovereign	STOPPED	
2026-08-21T23:37:31+00:00	sow	STOPPED	
2026-08-21T23:37:33+00:00	debate	STOPPED	
2026-08-21T23:37:33+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:33+00:00	sovereign	STOPPED	
2026-08-21T23:37:33+00:00	sow	STOPPED	
2026-08-21T23:37:35+00:00	debate	STOPPED	
2026-08-21T23:37:35+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:35+00:00	sovereign	STOPPED	
2026-08-21T23:37:35+00:00	sow	STOPPED	
2026-08-21T23:37:37+00:00	debate	STOPPED	
2026-08-21T23:37:37+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:37+00:00	sovereign	STOPPED	
2026-08-21T23:37:37+00:00	sow	STOPPED	
2026-08-21T23:37:39+00:00	debate	STOPPED	
2026-08-21T23:37:39+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:39+00:00	sovereign	STOPPED	
2026-08-21T23:37:39+00:00	sow	STOPPED	
2026-08-21T23:37:41+00:00	debate	STOPPED	
2026-08-21T23:37:41+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:41+00:00	sovereign	STOPPED	
2026-08-21T23:37:41+00:00	sow	STOPPED	
2026-08-21T23:37:43+00:00	debate	STOPPED	
2026-08-21T23:37:43+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:43+00:00	sovereign	STOPPED	
2026-08-21T23:37:43+00:00	sow	STOPPED	
2026-08-21T23:37:45+00:00	debate	STOPPED	
2026-08-21T23:37:45+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:45+00:00	sovereign	STOPPED	
2026-08-21T23:37:45+00:00	sow	STOPPED	
2026-08-21T23:37:47+00:00	debate	STOPPED	
2026-08-21T23:37:47+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:47+00:00	sovereign	STOPPED	
2026-08-21T23:37:47+00:00	sow	STOPPED	
2026-08-21T23:37:49+00:00	debate	STOPPED	
2026-08-21T23:37:49+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:49+00:00	sovereign	STOPPED	
2026-08-21T23:37:49+00:00	sow	STOPPED	
2026-08-21T23:37:52+00:00	debate	STOPPED	
2026-08-21T23:37:52+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:52+00:00	sovereign	STOPPED	
2026-08-21T23:37:52+00:00	sow	STOPPED	
2026-08-21T23:37:54+00:00	debate	STOPPED	
2026-08-21T23:37:54+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:54+00:00	sovereign	STOPPED	
2026-08-21T23:37:54+00:00	sow	STOPPED	
2026-08-21T23:37:56+00:00	debate	STOPPED	
2026-08-21T23:37:56+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:56+00:00	sovereign	STOPPED	
2026-08-21T23:37:56+00:00	sow	STOPPED	
2026-08-21T23:37:58+00:00	debate	STOPPED	
2026-08-21T23:37:58+00:00	distillery	NOT_STARTED	
2026-08-21T23:37:58+00:00	sovereign	STOPPED	
2026-08-21T23:37:58+00:00	sow	STOPPED	
2026-08-21T23:38:00+00:00	debate	STOPPED	
2026-08-21T23:38:00+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:00+00:00	sovereign	STOPPED	
2026-08-21T23:38:00+00:00	sow	STOPPED	
2026-08-21T23:38:02+00:00	debate	STOPPED	
2026-08-21T23:38:02+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:02+00:00	sovereign	STOPPED	
2026-08-21T23:38:02+00:00	sow	STOPPED	
2026-08-21T23:38:04+00:00	debate	STOPPED	
2026-08-21T23:38:04+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:04+00:00	sovereign	STOPPED	
2026-08-21T23:38:04+00:00	sow	STOPPED	
2026-08-21T23:38:06+00:00	debate	STOPPED	
2026-08-21T23:38:06+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:06+00:00	sovereign	STOPPED	
2026-08-21T23:38:06+00:00	sow	STOPPED	
2026-08-21T23:38:08+00:00	debate	STOPPED	
2026-08-21T23:38:08+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:08+00:00	sovereign	STOPPED	
2026-08-21T23:38:08+00:00	sow	STOPPED	
2026-08-21T23:38:10+00:00	debate	STOPPED	
2026-08-21T23:38:10+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:10+00:00	sovereign	STOPPED	
2026-08-21T23:38:10+00:00	sow	STOPPED	
2026-08-21T23:38:12+00:00	debate	STOPPED	
2026-08-21T23:38:12+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:12+00:00	sovereign	STOPPED	
2026-08-21T23:38:12+00:00	sow	STOPPED	
2026-08-21T23:38:14+00:00	debate	STOPPED	
2026-08-21T23:38:14+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:14+00:00	sovereign	STOPPED	
2026-08-21T23:38:14+00:00	sow	STOPPED	
2026-08-21T23:38:16+00:00	debate	STOPPED	
2026-08-21T23:38:16+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:16+00:00	sovereign	STOPPED	
2026-08-21T23:38:16+00:00	sow	STOPPED	
2026-08-21T23:38:18+00:00	debate	STOPPED	
2026-08-21T23:38:18+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:18+00:00	sovereign	STOPPED	
2026-08-21T23:38:18+00:00	sow	STOPPED	
2026-08-21T23:38:20+00:00	debate	STOPPED	
2026-08-21T23:38:20+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:20+00:00	sovereign	STOPPED	
2026-08-21T23:38:20+00:00	sow	STOPPED	
2026-08-21T23:38:22+00:00	debate	STOPPED	
2026-08-21T23:38:22+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:22+00:00	sovereign	STOPPED	
2026-08-21T23:38:22+00:00	sow	STOPPED	
2026-08-21T23:38:24+00:00	debate	STOPPED	
2026-08-21T23:38:24+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:24+00:00	sovereign	STOPPED	
2026-08-21T23:38:24+00:00	sow	STOPPED	
2026-08-21T23:38:26+00:00	debate	STOPPED	
2026-08-21T23:38:26+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:26+00:00	sovereign	STOPPED	
2026-08-21T23:38:26+00:00	sow	STOPPED	
2026-08-21T23:38:28+00:00	debate	STOPPED	
2026-08-21T23:38:28+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:28+00:00	sovereign	STOPPED	
2026-08-21T23:38:28+00:00	sow	STOPPED	
2026-08-21T23:38:30+00:00	debate	STOPPED	
2026-08-21T23:38:30+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:30+00:00	sovereign	STOPPED	
2026-08-21T23:38:30+00:00	sow	STOPPED	
2026-08-21T23:38:32+00:00	debate	STOPPED	
2026-08-21T23:38:32+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:32+00:00	sovereign	STOPPED	
2026-08-21T23:38:32+00:00	sow	STOPPED	
2026-08-21T23:38:34+00:00	debate	STOPPED	
2026-08-21T23:38:34+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:34+00:00	sovereign	STOPPED	
2026-08-21T23:38:34+00:00	sow	STOPPED	
2026-08-21T23:38:36+00:00	debate	STOPPED	
2026-08-21T23:38:36+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:36+00:00	sovereign	STOPPED	
2026-08-21T23:38:36+00:00	sow	STOPPED	
2026-08-21T23:38:38+00:00	debate	STOPPED	
2026-08-21T23:38:38+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:38+00:00	sovereign	STOPPED	
2026-08-21T23:38:38+00:00	sow	STOPPED	
2026-08-21T23:38:40+00:00	debate	STOPPED	
2026-08-21T23:38:40+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:40+00:00	sovereign	STOPPED	
2026-08-21T23:38:40+00:00	sow	STOPPED	
2026-08-21T23:38:42+00:00	debate	STOPPED	
2026-08-21T23:38:42+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:42+00:00	sovereign	STOPPED	
2026-08-21T23:38:42+00:00	sow	STOPPED	
2026-08-21T23:38:44+00:00	debate	STOPPED	
2026-08-21T23:38:44+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:44+00:00	sovereign	STOPPED	
2026-08-21T23:38:44+00:00	sow	STOPPED	
2026-08-21T23:38:46+00:00	debate	STOPPED	
2026-08-21T23:38:46+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:46+00:00	sovereign	STOPPED	
2026-08-21T23:38:46+00:00	sow	STOPPED	
2026-08-21T23:38:48+00:00	debate	STOPPED	
2026-08-21T23:38:48+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:48+00:00	sovereign	STOPPED	
2026-08-21T23:38:48+00:00	sow	STOPPED	
2026-08-21T23:38:50+00:00	debate	STOPPED	
2026-08-21T23:38:50+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:50+00:00	sovereign	STOPPED	
2026-08-21T23:38:50+00:00	sow	STOPPED	
2026-08-21T23:38:52+00:00	debate	STOPPED	
2026-08-21T23:38:52+00:00	distillery	NOT_STARTED	
2026-08-21T23:38:52+00:00	sovereign	STOPPED	
2026-08-21T23:38:52+00:00	sow	STOPPED	
2026-08-21T23:38:54+00:00	debate	STOPPED	
2026-08-21T23:38:54+00:00	distillery	NOT_STARTED	
